givid,id,family
336,J292A_3003,J243_0716/J243_1912
315,J292A_2176,J243_0716/J243_1912
282,J292A_0623,J243_0716/J243_1912
103,J292A_0225,J243_3510/J243_2812
530,J292A_3965,J243_1951/J243_0888
472,J292B_2889,J243_1951/J243_0888
45,J292A_4230,J243_1951/J243_0888
557,J292A_6355,J243_3100/J243_2748
503,J292A_0730,J243_3100/J243_2748
380,J292A_5504,J243_3100/J243_2748
259,J292A_6552,J243_3100/J243_2748
169,J292A_2914,J243_3100/J243_2748
140,J292A_1491,J243_3100/J243_2748
94,J292A_0021,J243_3100/J243_2748
79,J292A_6594,J243_3100/J243_2748
489,J292B_3046,J243_1532/J243_0050
488,J292B_3031,J243_1532/J243_0050
388,J292A_5881,J243_1532/J243_0050
227,J292A_5449,J243_1532/J243_0050
393,J292A_6025,J243_0183/J243_1921
171,J292A_3160,J243_0183/J243_1921
424,J292B_0963,J243_1981/J243_2352
48,J292A_4422,J243_1981/J243_2352
523,J292A_2988,J243_1469/J243_1911
117,J292A_0956,J243_1469/J243_1911
55,J292A_4579,J243_1469/J243_1911
408,J292A_6533,J243_1772/J243_1768
187,J292A_3641,J243_1772/J243_1768
155,J292A_2411,J243_1772/J243_1768
506,J292A_1197,J243_0116/J243_2461
451,J292B_2565,J243_0116/J243_2461
